partition_wallclock,cum_te_partition_qos,partition_qos_max_runtime_seen,program_type_job_type_qos_partition_ratio_runtime_ema
432000.0,341.9469835466179,14052.0,708.0000221729279
54000.0,2491.711711711712,13734.0,325.7499933242798
8640000.0,19332.034746351634,171742.0,116.99999906122684
432000.0,270.88647959183675,10861.0,60.999997705221176
144000.0,1413.8983050847457,13005.0,22.999999299645424
6912000.0,7383.166666666667,87773.0,13252.000379562378
432000.0,1615.0983606557377,13734.0,67.99999997019768
432000.0,67.0,99.0,98.9999994635582
10368000.0,40780.92664092664,172220.0,5167.999970912933
8640000.0,6752.523809523809,103089.0,180.00000938773155
144000.0,449.53694581280786,13005.0,17.999999597668648
900000.0,12518.943514050525,172643.0,906.6666439175606
10368000.0,48803.04505386876,172220.0,17165.000438690186
8640000.0,8910.212121212122,70858.0,535.9999895095825
432000.0,417.66004415011037,9996.0,2691.999936103821
432000.0,272.552,13875.0,458.99999141693115
302400.0,329.40702414550015,14052.0,2347.9999351501465
144000.0,168.32139812446718,13005.0,14.000000339001417
10368000.0,24485.846153846152,147585.0,147584.9967956543
432000.0,332.4550762244567,14052.0,100.00000074505806
10368000.0,54343.03370786517,172478.0,18011.99998855591
351000.0,1340.537278106509,13734.0,822.2500294446945
10368000.0,54343.03370786517,172478.0,18011.99998855591
10368000.0,58906.112694300515,172478.0,18011.99998855591
1728000.0,301.3941908713693,6984.0,585.9999999403954
324000.0,335.3886867350314,14052.0,59.25000049173832
144000.0,93.1418083462133,13005.0,18.999999202787876
432000.0,333.6769841269841,14052.0,5583.999967575073
432000.0,298.00125365649814,14052.0,28.000000678002834
324000.0,335.3886867350314,14052.0,59.25000049173832
144000.0,1413.8983050847457,13005.0,22.999999299645424
8640000.0,20049.149497487437,171742.0,70625.00095367432
144000.0,104.20297029702971,13005.0,6.000000145286322
10368000.0,52575.24035281147,172220.0,79.99999858438969
900000.0,12518.943514050525,172643.0,906.6666439175606
10368000.0,33495.05714285714,164698.0,5167.999970912933
432000.0,291.56946688206784,14052.0,28.000000678002834
10368000.0,60852.358443188954,172585.0,18011.99998855591
432000.0,1377.8231469440832,13734.0,1169.0000295639038
10368000.0,51241.435381355936,172220.0,164874.00283813477
432000.0,1590.1744186046512,9977.0,35.999999195337296
288000.0,592.5,6984.0,240.99999368190765
144000.0,1413.8983050847457,13005.0,22.999999299645424
432000.0,333.6769841269841,14052.0,283.9999884366989
144000.0,449.53694581280786,13005.0,17.999999597668648
8640000.0,11998.761117136659,172643.0,127257.9963684082
432000.0,282.0972972972973,10861.0,46.99999988079071
432000.0,415.8061737257717,14052.0,384.0000092983246
288000.0,555.5098039215686,6984.0,239.000004529953
4320000.0,22784.371179039303,161215.0,14075.999450683594
151200.0,1282.4712308812818,14085.0,3486.3499546051025
10368000.0,61604.916943521595,172585.0,46770.99781036377
432000.0,261.5244932432432,10861.0,50.00000037252903
4320000.0,20993.07589025102,171742.0,16143.428993225098
144000.0,80.96569250317663,13005.0,16.99999999254942
432000.0,466.6648587570621,14052.0,162.00000643730164
5400000.0,11745.260259179266,168245.0,63.999998616054654
10368000.0,66376.63632404181,172585.0,18623.999404907227
144000.0,1413.8983050847457,13005.0,22.999999299645424
4320000.0,23078.5,125056.0,10183.500266075134
8640000.0,12201.176807072283,172643.0,140909.0000152588
4320000.0,15638.81926683717,170322.0,1367.9999828338623
288000.0,728.5151515151515,6984.0,243.00000965595245
5400000.0,12592.40159574468,168245.0,10371.250122785568
4320000.0,17948.169429097605,161215.0,9019.999837875366
205200.0,362.9338199513382,14052.0,95.95000192523003
432000.0,342.73352435530086,14052.0,90.00000134110451
1440000.0,7150.977035490605,122357.0,0.0
10368000.0,28512.039772727272,164698.0,16728.000354766846
10368000.0,53885.915062287655,172220.0,85.99999621510506
10368000.0,66376.63632404181,172585.0,18623.999404907227
8640000.0,20371.779785431958,171742.0,20335.483503341675
108000.0,0.0,0.0,0.0
144000.0,93.1418083462133,13005.0,18.999999202787876
4320000.0,11808.687296416938,168245.0,729.9999833106995
144000.0,93.1418083462133,13005.0,18.999999202787876
144000.0,104.20297029702971,13005.0,6.000000145286322
144000.0,1413.8983050847457,13005.0,22.999999299645424
302400.0,1270.8181818181818,14085.0,1267.9999995231628
4320000.0,17527.043154761905,171742.0,11595.999383926392
144000.0,1413.8983050847457,13005.0,22.999999299645424
432000.0,2553.190476190476,6130.0,5855.000066757202
8640000.0,4084.8869047619046,70858.0,146515.19966125488
302400.0,326.08105560791705,14052.0,34.29999936372042
8640000.0,2487.967032967033,9400.0,5286.999928951263
144000.0,2902.3859649122805,13005.0,3013.9999866485596
10368000.0,54343.03370786517,172478.0,18011.99998855591
10368000.0,60852.358443188954,172585.0,18011.99998855591
8640000.0,16925.021756021757,171742.0,32712.000560760498
432000.0,515.0287539936103,9996.0,51.99999958276749
10368000.0,60852.358443188954,172585.0,18011.99998855591
432000.0,347.27037958929685,14052.0,708.0000221729279
10368000.0,24485.846153846152,147585.0,147584.9967956543
144000.0,156.71589310829816,13005.0,24.000000581145287
144000.0,1515.1,13005.0,22.999999299645424
1440000.0,12483.894193548387,168245.0,6028.333425521851
2160000.0,10391.470023980815,168245.0,14147.250080108643
4320000.0,19299.07765451664,171742.0,1087.1999770402908
144000.0,449.53694581280786,13005.0,17.999999597668648
253800.0,1451.8042105263157,13734.0,295.51251232624054
432000.0,304.7315436241611,14052.0,48.00000116229057
1800000.0,11917.814232902034,168245.0,5.000000121071935
8640000.0,4572.544444444445,70858.0,78954.81777191162
144000.0,156.71589310829816,13005.0,24.000000581145287
144000.0,2902.3859649122805,13005.0,3013.9999866485596
432000.0,343.38292404340376,14052.0,1147.000014781952
432000.0,269.1629242819843,13875.0,2148.0000972747803
432000.0,279.99391403575504,14052.0,59.00000184774399
151200.0,1444.3527239150508,13734.0,1028.5333120822906
432000.0,271.8110185778347,10861.0,98.9999994635582
10368000.0,61604.916943521595,172585.0,18011.99998855591
4320000.0,17297.942430703624,170322.0,85160.99967956543
432000.0,1377.8231469440832,13734.0,1169.0000295639038
432000.0,1515.3177290836654,13734.0,297.00001180171967
900000.0,14576.344324887192,172643.0,55.50000071525574
900000.0,14576.344324887192,172643.0,55.50000071525574
108000.0,1386.6918454935621,14085.0,629.0000081062317
900000.0,14576.344324887192,172643.0,55.50000071525574
144000.0,93.1418083462133,13005.0,18.999999202787876
288000.0,84.36136783733826,13005.0,4624.000024795532
8640000.0,18438.86,85007.0,51180.997467041016
432000.0,298.00125365649814,14052.0,28.000000678002834
918000.0,19332.034746351634,171742.0,12.431249900255352
144000.0,449.53694581280786,13005.0,17.999999597668648
144000.0,104.20297029702971,13005.0,6.000000145286322
3600000.0,13347.850877192983,168245.0,62335.331439971924
432000.0,274.03397880891487,14052.0,1184.000015258789
432000.0,417.66004415011037,9996.0,2691.999936103821
432000.0,417.66004415011037,9996.0,2691.999936103821
8640000.0,1516.5,9400.0,496.0000053048134
432000.0,1383.043645699615,13734.0,1169.0000295639038
2970000.0,9726.335734870318,168245.0,882.4062628671527
900000.0,14576.344324887192,172643.0,55.50000071525574
432000.0,593.310861423221,9996.0,42.000000178813934
8640000.0,15513.056818181818,66140.0,51180.997467041016
253800.0,1451.8042105263157,13734.0,295.51251232624054
108000.0,1386.6918454935621,14085.0,629.0000081062317
8640000.0,4617.0,70858.0,78954.81777191162
144000.0,93.1418083462133,13005.0,18.999999202787876
10368000.0,41798.65688073394,172220.0,170719.99969482422
432000.0,4265.15,13142.0,3410.9999656677246
144000.0,449.53694581280786,13005.0,17.999999597668648
144000.0,449.53694581280786,13005.0,17.999999597668648
432000.0,271.8110185778347,10861.0,98.9999994635582
36000.0,2300.179723502304,13734.0,769.1304445266724
8640000.0,13347.850877192983,168245.0,149604.79545593262
144000.0,1413.8983050847457,13005.0,22.999999299645424
432000.0,277.00464156781845,14052.0,331.999996304512
351000.0,1340.537278106509,13734.0,822.2500294446945
162000.0,12210.29015408723,172643.0,111.9999960064888
144000.0,1413.8983050847457,13005.0,22.999999299645424
432000.0,261.35274261603377,10861.0,266.99998676776886
432000.0,334.6360342555995,14052.0,100.00000074505806
144000.0,93.1418083462133,13005.0,18.999999202787876
144000.0,1515.1,13005.0,22.999999299645424
414000.0,341.9469835466179,14052.0,6708.999913930893
144000.0,1515.1,13005.0,22.999999299645424
8640000.0,9994.23396226415,168245.0,275.9999915957451
432000.0,271.9350415012631,14052.0,84.00000035762787
432000.0,335.0098333788582,14052.0,121.00000083446503
432000.0,338.5521848037851,14052.0,121.00000083446503
144000.0,144.3496143958869,13005.0,12.999999895691872
10368000.0,33949.19520547945,164698.0,164698.00186157227
108000.0,1386.6918454935621,14085.0,629.0000081062317
10368000.0,48803.04505386876,172220.0,17165.000438690186
8640000.0,16488.419795221842,161215.0,77791.99905395508
900000.0,14739.952614952615,172643.0,55.50000071525574
144000.0,1413.8983050847457,13005.0,22.999999299645424
432000.0,338.5521848037851,14052.0,121.00000083446503
10368000.0,24485.846153846152,147585.0,1200.0000089406967
144000.0,93.1418083462133,13005.0,18.999999202787876
10368000.0,66376.63632404181,172585.0,18623.999404907227
4320000.0,15747.313445378151,170322.0,127.5000024586916
10368000.0,60852.358443188954,172585.0,18011.99998855591
90000.0,2865.4625,13142.0,48.54166880249977
108000.0,1271.2608695652175,13734.0,15.000000782310963
10368000.0,60852.358443188954,172585.0,18011.99998855591
2970000.0,9346.034459459459,168245.0,927.8500014916062
432000.0,280.23952779893375,14052.0,192.0000046491623
8640000.0,12137.86641830761,172643.0,106066.99676513672
10368000.0,54343.03370786517,172478.0,18011.99998855591
144000.0,449.53694581280786,13005.0,17.999999597668648
2160000.0,19960.6571998007,171742.0,6243.249821662903
10368000.0,60852.358443188954,172585.0,18011.99998855591
8640000.0,1516.5,9400.0,496.0000053048134
10368000.0,54343.03370786517,172478.0,18011.99998855591
10368000.0,54343.03370786517,172478.0,18011.99998855591
1800000.0,18846.64536741214,161215.0,2.5000000605359674
432000.0,2455.777777777778,13734.0,11656.999683380127
1800000.0,18846.64536741214,161215.0,2.5000000605359674
108000.0,1335.651012145749,14085.0,901.9999623298645
144000.0,93.1418083462133,13005.0,18.999999202787876
10368000.0,60852.358443188954,172585.0,18011.99998855591
10368000.0,60852.358443188954,172585.0,18011.99998855591
10368000.0,57683.005300353354,172585.0,18623.999404907227
432000.0,515.0287539936103,9996.0,51.99999958276749
4320000.0,20993.07589025102,171742.0,16143.428993225098
10368000.0,37053.06051873199,164698.0,5167.999970912933
900000.0,12518.943514050525,172643.0,906.6666439175606
144000.0,2902.3859649122805,13005.0,3013.9999866485596
108000.0,1426.2046470062555,14085.0,2863.999915122986
1800000.0,11544.657117278424,168245.0,5.000000121071935
144000.0,93.1418083462133,13005.0,18.999999202787876
144000.0,449.53694581280786,13005.0,17.999999597668648
8640000.0,20661.81767955801,171742.0,1260.000005364418
216000.0,261.2367576243981,10861.0,1874.9999284744263
144000.0,93.1418083462133,13005.0,18.999999202787876
10368000.0,61604.916943521595,172585.0,18011.99998855591
216000.0,1458.4868421052631,13734.0,32.00000077486038
1800000.0,12615.339005235603,168245.0,3557.7083230018616
144000.0,93.1418083462133,13005.0,18.999999202787876
432000.0,349.4588477366255,14052.0,1147.000014781952
837000.0,20993.07589025102,171742.0,3127.7893674373627
432000.0,417.66004415011037,9996.0,2691.999936103821
8640000.0,11933.244655581948,168245.0,11318.3997631073
3456000.0,1368.6666666666667,4078.0,4078.000009059906
10368000.0,54572.779315960914,172478.0,548.0000048875809
8640000.0,16659.710217755444,161215.0,8902.999949455261
432000.0,272.95696202531644,9996.0,69.00000125169754
432000.0,334.2936593229447,14052.0,60.00000312924385
10368000.0,41797.389396709325,172220.0,49701.00002288818
144000.0,1515.1,13005.0,22.999999299645424
2160000.0,19960.6571998007,171742.0,6243.249821662903
144000.0,144.3496143958869,13005.0,12.999999895691872
144000.0,2902.3859649122805,13005.0,3013.9999866485596
144000.0,1515.1,13005.0,22.999999299645424
4320000.0,15525.855683269476,161215.0,82732.99884796143
4320000.0,15127.432240921169,170322.0,26761.001014709473
10368000.0,52575.24035281147,172220.0,164874.00283813477
8640000.0,3419.843537414966,61230.0,368.00001561641693
144000.0,94.77090764962347,13005.0,10.999999847263098
2160000.0,19960.6571998007,171742.0,6243.249821662903
8640000.0,22784.371179039303,161215.0,6166.000270843506
432000.0,272.552,13875.0,1917.0001029968262
8529000.0,17888.573529411766,171742.0,96906.8090236187
10368000.0,48803.04505386876,172220.0,17165.000438690186
8640000.0,14576.344324887192,172643.0,532.8000068664551
1800000.0,11554.997311827958,168245.0,5.000000121071935
8640000.0,14739.952614952615,172643.0,172643.0019378662
1800000.0,18846.64536741214,161215.0,2.5000000605359674
900000.0,12518.943514050525,172643.0,906.6666439175606
108000.0,1697.8045977011495,13734.0,12.999999895691872
432000.0,593.310861423221,9996.0,42.000000178813934
108000.0,490.4673913043478,14052.0,607.999974489212
2160000.0,19960.6571998007,171742.0,6243.249821662903
351000.0,1338.935397039031,13734.0,2658.9999809861183
432000.0,45433.857142857145,147585.0,45.000000670552254
253800.0,1451.8042105263157,13734.0,295.51251232624054
10368000.0,60852.358443188954,172585.0,18011.99998855591
432000.0,515.0287539936103,9996.0,131.9999948143959
432000.0,423.26654064272213,14052.0,93.99999976158142
8460000.0,15898.852286049238,161215.0,25013.39984536171
432000.0,304.7315436241611,14052.0,167.0000061392784
10368000.0,66376.63632404181,172585.0,18623.999404907227
144000.0,156.71589310829816,13005.0,24.000000581145287
432000.0,331.09374201787995,14052.0,5039.9999141693115
8640000.0,16938.110419906687,171742.0,32712.000560760498
432000.0,1697.8045977011495,13734.0,51.99999958276749
10368000.0,61604.916943521595,172585.0,46770.99781036377
432000.0,306.1018099547511,14052.0,7664.999771118164
5400000.0,10391.470023980815,168245.0,21.249999466817826
432000.0,298.00125365649814,14052.0,28.000000678002834
432000.0,506.63658322353973,14052.0,3117.9999589920044
108000.0,1187.8216123499142,13734.0,1219.0000534057617
2970000.0,9726.335734870318,168245.0,882.4062628671527
104400.0,2658.4527027027025,13734.0,446.0000145435333
432000.0,2553.190476190476,6130.0,5855.000066757202
10368000.0,60852.358443188954,172585.0,18011.99998855591
288000.0,2932.851063829787,13005.0,75.9999968111515
10368000.0,60852.358443188954,172585.0,18011.99998855591
144000.0,119.37565036420395,13005.0,12.000000290572643
144000.0,93.1418083462133,13005.0,18.999999202787876
4320000.0,6850.420323325635,103089.0,11274.499940872192
108000.0,268.0038332534739,14052.0,5.000000121071935
144000.0,1515.1,13005.0,22.999999299645424
2160000.0,19960.6571998007,171742.0,6243.249821662903
144000.0,1413.8983050847457,13005.0,22.999999299645424
108000.0,1386.6918454935621,14085.0,629.0000081062317
432000.0,290.1529888551165,9996.0,85.00000163912773
414000.0,2336.9271844660193,13734.0,1057.0416525006294
144000.0,449.53694581280786,13005.0,17.999999597668648
144000.0,93.1418083462133,13005.0,18.999999202787876
10368000.0,60852.358443188954,172585.0,18011.99998855591
432000.0,341.9469835466179,14052.0,708.0000221729279
288000.0,2269.3571428571427,7647.0,7434.000205993652
432000.0,416.83700440528634,9996.0,43.99999938905239
144000.0,1413.8983050847457,13005.0,22.999999299645424
432000.0,332.4550762244567,14052.0,100.00000074505806
144000.0,119.37565036420395,13005.0,12.000000290572643
144000.0,449.53694581280786,13005.0,17.999999597668648
432000.0,298.00125365649814,14052.0,28.000000678002834
2160000.0,19960.6571998007,171742.0,6243.249821662903
8640000.0,6621.8742004264395,103089.0,94676.0009765625
10368000.0,60852.358443188954,172585.0,18011.99998855591
8640000.0,20661.81767955801,171742.0,1260.000005364418
108000.0,1697.8045977011495,13734.0,12.999999895691872
432000.0,289.32988047808766,14052.0,59.00000184774399
302400.0,1427.9902222222222,14085.0,218.39999824762344
288000.0,890.0958904109589,146612.0,1039.0000104904175
432000.0,290.4129032258065,10861.0,105.00000044703484
1800000.0,11863.017479300828,168245.0,5.000000121071935
104400.0,2689.404109589041,13734.0,473.0000030994415
432000.0,2850.4146341463415,13142.0,0.0
144000.0,119.37565036420395,13005.0,12.000000290572643
2970000.0,9726.335734870318,168245.0,882.4062628671527
432000.0,331.27243172951887,14052.0,100.00000074505806
2160000.0,15192.099908340972,170322.0,79.99999858438969
432000.0,271.9350415012631,14052.0,84.00000035762787
10368000.0,48803.04505386876,172220.0,17165.000438690186
10368000.0,60852.358443188954,172585.0,18011.99998855591
900000.0,14576.344324887192,172643.0,55.50000071525574
4320000.0,10932.41935483871,51286.0,14494.999551773071
10368000.0,61604.916943521595,172585.0,46770.99781036377
10368000.0,57683.005300353354,172585.0,18623.999404907227
10368000.0,66376.63632404181,172585.0,18623.999404907227
10368000.0,60852.358443188954,172585.0,18011.99998855591
2160000.0,19960.6571998007,171742.0,6243.249821662903
2160000.0,19960.6571998007,171742.0,6243.249821662903
10368000.0,66376.63632404181,172585.0,18623.999404907227
432000.0,272.06157793457345,10861.0,48.00000116229057
351000.0,1309.3517241379311,13734.0,6962.070786952972
432000.0,466.84182976786525,14052.0,215.99999517202377
432000.0,279.99391403575504,14052.0,59.00000184774399
144000.0,1413.8983050847457,13005.0,22.999999299645424
10368000.0,66376.63632404181,172585.0,18623.999404907227
8640000.0,12437.200227531286,172643.0,127257.9963684082
10368000.0,60852.358443188954,172585.0,18011.99998855591
10368000.0,41782.91391941392,172220.0,33202.9993057251
432000.0,325.4260162601626,9996.0,56.99999928474426
2160000.0,10391.470023980815,168245.0,14147.250080108643
253800.0,1451.8042105263157,13734.0,295.51251232624054
8640000.0,22784.371179039303,161215.0,6166.000270843506
900000.0,14576.344324887192,172643.0,55.50000071525574
432000.0,272.552,13875.0,1917.0001029968262
837000.0,20993.07589025102,171742.0,3127.7893674373627
144000.0,104.20297029702971,13005.0,6.000000145286322
432000.0,466.84182976786525,14052.0,215.99999517202377
10368000.0,60852.358443188954,172585.0,18011.99998855591
10368000.0,66376.63632404181,172585.0,18623.999404907227
144000.0,449.53694581280786,13005.0,17.999999597668648
288000.0,728.5151515151515,6984.0,243.00000965595245
144000.0,449.53694581280786,13005.0,17.999999597668648
216000.0,1458.4868421052631,13734.0,32.00000077486038
144000.0,1413.8983050847457,13005.0,22.999999299645424
432000.0,298.00125365649814,14052.0,28.000000678002834
8640000.0,12470.826865671641,167240.0,165581.00395202637
432000.0,1451.7142857142858,3411.0,0.0
144000.0,1413.8983050847457,13005.0,22.999999299645424
10368000.0,54344.05461847389,172478.0,18011.99998855591
4320000.0,12340.75682382134,168245.0,36814.00108337402
2160000.0,19960.6571998007,171742.0,6243.249821662903
144000.0,144.3496143958869,13005.0,12.999999895691872
8640000.0,8399.032,70858.0,273.0000078678131
2160000.0,19960.6571998007,171742.0,6243.249821662903
8640000.0,12222.52226825479,172643.0,140909.0000152588
8640000.0,7223.86432160804,103089.0,4016.0001039505005
10368000.0,37053.06051873199,164698.0,5167.999970912933
10368000.0,57683.005300353354,172585.0,18623.999404907227
8640000.0,12201.176807072283,172643.0,140909.0000152588
144000.0,119.37565036420395,13005.0,12.000000290572643
144000.0,449.53694581280786,13005.0,17.999999597668648
432000.0,289.6572295247725,9996.0,37.99999840557575
432000.0,291.56946688206784,14052.0,28.000000678002834
900000.0,14576.344324887192,172643.0,55.50000071525574
900000.0,14576.344324887192,172643.0,55.50000071525574
144000.0,93.1418083462133,13005.0,18.999999202787876
4317000.0,7541.692307692308,27506.0,6251.655740439892
36000.0,2269.8796296296296,13734.0,217.00000762939453
144000.0,157.0130769230769,13005.0,18.999999202787876
432000.0,466.6648587570621,14052.0,215.99999517202377
432000.0,273.05392516507703,14052.0,102.00000330805779
900000.0,14576.344324887192,172643.0,55.50000071525574
144000.0,449.53694581280786,13005.0,17.999999597668648
3600000.0,15653.116026711185,170322.0,2369.999885559082
432000.0,261.76335877862596,10861.0,40.00000096857548
432000.0,1590.1744186046512,9977.0,35.999999195337296
144000.0,1515.1,13005.0,22.999999299645424
144000.0,93.1418083462133,13005.0,18.999999202787876
144000.0,144.3496143958869,13005.0,12.999999895691872
2160000.0,19960.6571998007,171742.0,6243.249821662903
432000.0,466.6648587570621,14052.0,215.99999517202377
10368000.0,60852.358443188954,172585.0,18011.99998855591
432000.0,277.00464156781845,14052.0,163.00000101327896
432000.0,1463.1902231668437,13734.0,56.00000135600567
144000.0,119.37565036420395,13005.0,12.000000290572643
10368000.0,60852.358443188954,172585.0,18011.99998855591
144000.0,80.96569250317663,13005.0,16.99999999254942
432000.0,489.60785619174436,14052.0,3913.9999866485596
432000.0,254.11769480519482,10861.0,4247.999811172485
108000.0,1187.8216123499142,13734.0,1219.0000534057617
144000.0,156.71589310829816,13005.0,24.000000581145287
4320000.0,10391.470023980815,168245.0,5933.600163459778
2160000.0,19960.6571998007,171742.0,6243.249821662903
144000.0,449.53694581280786,13005.0,17.999999597668648
8640000.0,6284.2,70858.0,531.0000166296959
144000.0,93.1418083462133,13005.0,18.999999202787876
2970000.0,9535.774509803921,168245.0,9965.999937057495
144000.0,449.53694581280786,13005.0,17.999999597668648
144000.0,156.71589310829816,13005.0,24.000000581145287
432000.0,277.00464156781845,14052.0,163.00000101327896
144000.0,1413.8983050847457,13005.0,22.999999299645424
5400000.0,7054.082304526749,122357.0,1044.9999645352364
144000.0,94.77090764962347,13005.0,10.999999847263098
4320000.0,6284.2,70858.0,6456.500244140625
432000.0,332.4550762244567,14052.0,100.00000074505806
144000.0,449.53694581280786,13005.0,17.999999597668648
144000.0,119.37565036420395,13005.0,12.000000290572643
5040000.0,21035.18181818182,171742.0,23030.834698677063
2160000.0,19960.6571998007,171742.0,6243.249821662903
144000.0,156.71589310829816,13005.0,24.000000581145287
432000.0,277.00464156781845,14052.0,163.00000101327896
10368000.0,56009.81719128329,172220.0,164874.00283813477
432000.0,290.1529888551165,9996.0,85.00000163912773
4320000.0,19299.07765451664,171742.0,1087.1999770402908
10368000.0,60852.358443188954,172585.0,18011.99998855591
8640000.0,19332.034746351634,171742.0,116.99999906122684
432000.0,290.4129032258065,10861.0,105.00000044703484
2160000.0,19960.6571998007,171742.0,6243.249821662903
144000.0,93.1418083462133,13005.0,18.999999202787876
144000.0,93.1418083462133,13005.0,18.999999202787876
432000.0,332.8231837606838,14052.0,65.99999740719795
216000.0,1421.7186108637577,14085.0,2255.999994277954
